file_name,chroma,rms,zcr,spectral_bandwidth,spectral_rolloff,spectral_centroid,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Fake
./dataset\fake\mariam_to_aboENG.wav,0.381603866815567,0.07238343358039856,0.07238095238095238,2315.670189728387,1599.6949246372424,3809.0,73.49663543701172,114.65298461914062,13.663322448730469,42.29230499267578,2.45564866065979,3.679802894592285,8.715291976928711,-17.33081817626953,-19.958919525146484,-7.959561347961426,-27.405717849731445,1.070156455039978,-15.675532341003418,-7.151478290557861,-8.80024528503418,8.077072143554688,-24.315340042114258,-3.4682703018188477,-5.216673374176025,-2.720494270324707,1.0
./dataset\fake\mariam_to_aboENG.wav,0.352687805891037,0.04081264138221741,0.1582766439909297,2736.8819061292,2829.1590170355908,5664.0,-47.58152389526367,81.53394317626953,-21.791065216064453,10.297279357910156,5.643305778503418,11.694692611694336,-0.29743924736976624,-23.387432098388672,1.649604082107544,6.357853412628174,-9.709558486938477,7.016283988952637,-11.833463668823242,1.6616191864013672,-6.348698139190674,4.625550270080566,-14.243925094604492,3.8279502391815186,-16.318574905395508,-6.459795951843262,1.0
./dataset\fake\mariam_to_aboENG.wav,0.3892182409763336,0.07452376931905746,0.17006802721088435,3067.167410664955,3682.990541974579,7466.0,134.75437927246094,49.45024871826172,29.11449432373047,21.564739227294922,-22.698287963867188,11.002158164978027,-29.215892791748047,-28.090368270874023,-12.249917984008789,-6.103728294372559,-7.049039840698242,15.309186935424805,-12.932256698608398,7.914045333862305,-1.8552429676055908,4.458110332489014,-20.237895965576172,-5.401205539703369,-9.079363822937012,-3.9774062633514404,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5288715958595276,0.08775007724761963,0.13124716553287982,1754.2048792391502,1428.8201841374482,2653.0,103.77313232421875,153.16995239257812,-29.98274040222168,18.017370223999023,-1.533398151397705,-17.911766052246094,-9.658205032348633,-19.619400024414062,-15.752472877502441,5.305402755737305,-10.14201545715332,10.661863327026367,-8.226572036743164,-4.47470235824585,-10.594422340393066,2.440176486968994,-17.90038299560547,0.9902125597000122,-9.731988906860352,-3.479487895965576,1.0
./dataset\fake\mariam_to_aboENG.wav,0.1651693433523178,0.09117725491523743,0.10167800453514739,2957.5703307317876,2219.3682335016547,6001.0,82.5,108.22787475585938,13.200862884521484,-9.528753280639648,11.411869049072266,-0.1671488881111145,-6.748257637023926,-16.229572296142578,-14.508260726928711,-8.160677909851074,-7.900933265686035,9.68785285949707,-4.004829406738281,-1.692115068435669,-17.374237060546875,0.18051427602767944,-16.634719848632812,-7.624424457550049,-12.36791706085205,-5.631768703460693,1.0
./dataset\fake\mariam_to_aboENG.wav,0.2861193120479584,0.08594570308923721,0.105578231292517,3151.6809360509424,3079.8704032213286,7221.0,93.8460922241211,70.97940063476562,30.3924560546875,16.080907821655273,-2.0684826374053955,19.519550323486328,-28.81915283203125,-13.808834075927734,-24.605466842651367,3.2575459480285645,1.3292685747146606,6.728952407836914,-12.507503509521484,0.47552940249443054,-11.867706298828125,1.8324171304702759,-27.488494873046875,-6.263519287109375,-7.65078067779541,-6.487686634063721,1.0
./dataset\fake\mariam_to_aboENG.wav,0.2846008539199829,0.060633450746536255,0.16630385487528346,2603.745947448446,2254.0160175484907,5061.0,55.32149124145508,79.04703521728516,8.720341682434082,58.550048828125,13.465761184692383,5.013373374938965,-10.096948623657227,-17.824039459228516,-27.909610748291016,-7.184414863586426,-13.46574592590332,-2.1744143962860107,-15.561622619628906,-3.572227716445923,-7.545399188995361,7.551261901855469,-14.51845932006836,-2.0047597885131836,-6.4369916915893555,-6.007415294647217,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4815502464771271,0.04939701408147812,0.16517006802721088,2988.0215487836786,4038.048817245263,7458.0,36.39857864379883,16.349868774414062,41.27145004272461,71.2626953125,6.709083557128906,19.608808517456055,-23.052309036254883,-4.191980361938477,-14.414194107055664,-15.486312866210938,-11.499589920043945,-5.522894382476807,-24.84256362915039,1.9054265022277832,-14.324697494506836,8.557645797729492,-13.45425033569336,-2.6078200340270996,-9.31808853149414,-4.880297660827637,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5912982821464539,0.06293223053216934,0.1602721088435374,2128.0825496548823,1698.0105980192395,3235.0,82.13850402832031,133.81671142578125,-22.049470901489258,8.50488567352295,9.128066062927246,-13.732070922851562,-7.576264381408691,-17.694698333740234,-17.0115966796875,11.065071105957031,-2.642789840698242,10.756865501403809,-7.035915851593018,-6.964418411254883,-9.911638259887695,6.883852005004883,-20.138599395751953,-1.792159080505371,-10.416584014892578,-3.1463022232055664,1.0
./dataset\fake\mariam_to_aboENG.wav,0.2052411586046219,0.08469454944133759,0.12489795918367347,3010.7667959969385,2178.978157989029,6245.0,73.01862335205078,106.31747436523438,32.232975006103516,-2.252446174621582,-3.096025228500366,-10.121438026428223,-4.309237480163574,-1.6853214502334595,-14.143659591674805,-14.35744857788086,-12.389378547668457,4.253467559814453,-9.191006660461426,-2.464932918548584,-12.848844528198242,4.982118606567383,-13.663196563720703,-6.933367729187012,-14.88111686706543,-9.901208877563477,1.0
./dataset\fake\mariam_to_aboENG.wav,0.24559998512268066,0.07004346698522568,0.12058956916099774,2879.4464700942517,2556.5742466372994,5822.0,86.20329284667969,91.1827392578125,40.96064758300781,14.508392333984375,-38.233055114746094,9.963515281677246,0.21807098388671875,-11.097760200500488,-10.01648998260498,-15.62283706665039,-15.087686538696289,9.131293296813965,-16.553630828857422,-9.380535125732422,-15.496021270751953,3.8412294387817383,-12.497648239135742,5.110883712768555,-1.9708341360092163,-6.044515609741211,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4179966449737549,0.04374700412154198,0.20820861678004535,2848.749636023256,3046.8241728132343,6366.0,93.443359375,58.65248107910156,7.687908172607422,51.25775909423828,9.450430870056152,2.502591133117676,-17.753665924072266,-1.2781858444213867,-23.589183807373047,-15.352838516235352,-9.860748291015625,-2.914400100708008,-11.750324249267578,3.9600281715393066,-10.855596542358398,12.181252479553223,-14.224039077758789,-2.8220362663269043,-9.168375015258789,-2.9465198516845703,1.0
./dataset\fake\mariam_to_aboENG.wav,0.6525014042854309,0.03834564983844757,0.20058956916099774,2928.2258728126067,3701.9241710737506,7209.0,6.004927635192871,51.913326263427734,-1.9318389892578125,7.553347587585449,-15.277756690979004,6.043115139007568,-35.05528259277344,-5.656132698059082,4.092586517333984,12.977523803710938,6.071447372436523,-2.601593017578125,-18.24365997314453,1.3320001363754272,-11.88044261932373,6.495431423187256,-16.249229431152344,-2.1284403800964355,-7.7859673500061035,-2.4782962799072266,1.0
./dataset\fake\mariam_to_aboENG.wav,0.3917144238948822,0.06784426420927048,0.11229024943310657,2657.8455970540654,2173.893921535171,4608.0,112.72250366210938,106.95767211914062,-3.688011646270752,10.677836418151855,10.273433685302734,-8.011434555053711,-14.19495964050293,-22.219263076782227,-10.554370880126953,9.276844024658203,-9.904417037963867,9.959604263305664,-5.186306953430176,-2.5862808227539062,-8.72252082824707,2.3245396614074707,-18.746965408325195,-0.10309892892837524,-9.876691818237305,-6.500740051269531,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4741106331348419,0.08271259069442749,0.13160997732426305,2511.423589437856,2423.538413573999,5056.0,130.54248046875,87.14839172363281,-3.3020808696746826,33.28019332885742,-14.502925872802734,3.374992847442627,-15.710095405578613,-16.717193603515625,-10.578908920288086,8.650581359863281,-17.025840759277344,1.5416719913482666,-6.816009044647217,-0.586946964263916,-2.8424057960510254,6.925890922546387,-23.753765106201172,-4.780498504638672,-7.071934700012207,-12.802599906921387,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5580818057060242,0.05686325952410698,0.12498866213151927,2715.0145029391533,3647.619640269433,6806.0,97.76081085205078,34.24304962158203,22.831687927246094,67.58895874023438,-9.999061584472656,9.20496940612793,-15.451820373535156,-21.86505889892578,-17.51519775390625,16.629758834838867,-9.193306922912598,5.021299362182617,-2.3826284408569336,5.5062408447265625,-3.623295783996582,5.912591934204102,-19.5341796875,-3.6209115982055664,-7.175603866577148,-8.896547317504883,1.0
./dataset\fake\mariam_to_aboENG.wav,0.45328667759895325,0.03687862306833267,0.08031746031746032,1506.9930231281562,1546.978226586365,3229.0,-106.1781005859375,151.8436279296875,-54.648250579833984,25.95948600769043,-8.067242622375488,-27.996173858642578,0.398465096950531,-30.895858764648438,-10.720327377319336,23.613964080810547,4.977047920227051,8.23292350769043,-7.955097198486328,-8.770612716674805,3.530817747116089,-1.7993340492248535,-27.07270050048828,-7.355576992034912,-2.431643486022949,-1.3279014825820923,1.0
./dataset\fake\mariam_to_aboENG.wav,0.25439509749412537,0.05758391693234444,0.04834467120181406,1388.0761845936102,1250.3700431986308,2528.0,36.3514404296875,178.47975158691406,-49.46145248413086,26.62480354309082,-2.414307117462158,-23.97210121154785,12.029373168945312,-28.676856994628906,-14.143460273742676,14.226788520812988,-1.0613822937011719,17.473756790161133,-11.525533676147461,-6.291881084442139,-10.344749450683594,-2.1505846977233887,-24.008647918701172,-10.516302108764648,-4.826830863952637,-2.271442413330078,1.0
./dataset\fake\mariam_to_aboENG.wav,0.2936980426311493,0.07174260169267654,0.09596371882086167,2611.2968630778696,2674.5740513527453,5581.0,104.76000213623047,78.17025756835938,-0.9744232296943665,38.00340270996094,-13.5740385055542,-2.4130125045776367,-27.035457611083984,-19.926902770996094,-11.9851713180542,18.11713218688965,-3.1319785118103027,11.26321029663086,-10.850574493408203,4.639686107635498,-5.657113075256348,-7.147305011749268,-28.61627960205078,-6.066309928894043,-5.964118003845215,-10.065742492675781,1.0
./dataset\fake\mariam_to_aboENG.wav,0.28742149472236633,0.09775308519601822,0.11383219954648525,2862.7755507620564,2965.294709322796,6571.0,151.1421661376953,74.40071105957031,8.381625175476074,18.032814025878906,-27.72930145263672,3.95534610748291,-3.824183464050293,-6.550743103027344,-19.33232879638672,-3.2904651165008545,-9.399078369140625,13.86600399017334,-12.457809448242188,1.4059648513793945,-15.00293254852295,-3.0174641609191895,-16.99311637878418,-0.5289894938468933,-10.880739212036133,-8.07141399383545,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5618212223052979,0.09091714024543762,0.10653061224489796,2547.301436165628,2754.982841729976,5595.0,172.4869384765625,68.99574279785156,-9.455194473266602,44.500022888183594,-9.857746124267578,6.202536582946777,-12.534467697143555,-7.415804862976074,-19.557554244995117,-1.3958442211151123,-12.067192077636719,1.5909004211425781,-8.042733192443848,-11.64236831665039,-16.74983024597168,-0.8301248550415039,-19.49132537841797,-8.140303611755371,-10.085090637207031,-11.567610740661621,1.0
./dataset\fake\mariam_to_aboENG.wav,0.7015400528907776,0.06096547096967697,0.12689342403628118,2307.0778930093584,2349.7921052480247,4709.0,88.66542053222656,95.23350524902344,-25.373289108276367,28.359760284423828,-7.993315696716309,1.2739899158477783,-22.304649353027344,-15.619112014770508,-18.24037742614746,13.366460800170898,1.5087196826934814,3.278500556945801,-10.304908752441406,-6.747974872589111,-10.99586009979248,3.4827656745910645,-10.287059783935547,-0.9745680689811707,-4.968689918518066,-5.233548164367676,1.0
./dataset\fake\mariam_to_aboENG.wav,0.21220587193965912,0.069969043135643,0.11673469387755102,3123.8000132065995,2515.3826799972485,7221.0,98.21391296386719,100.51681518554688,19.08241081237793,-4.860289573669434,1.8820993900299072,-6.225398540496826,-1.8595831394195557,-12.143186569213867,-17.4571533203125,-5.265958786010742,-12.821043014526367,5.3499226570129395,-5.248935222625732,0.9611873030662537,-6.290384292602539,6.243261337280273,-19.258285522460938,-6.388120651245117,-13.646282196044922,-6.8376874923706055,1.0
./dataset\fake\mariam_to_aboENG.wav,0.29905831813812256,0.08059390634298325,0.09428571428571429,1390.565664016549,1058.5039184737304,2174.0,-45.6920166015625,181.61563110351562,-18.873748779296875,26.79497528076172,-19.81720542907715,-23.519638061523438,15.361981391906738,-18.129352569580078,-24.641403198242188,-1.6199190616607666,-13.811369895935059,18.45795440673828,-3.4412102699279785,-23.064794540405273,-3.7076268196105957,0.45804309844970703,-19.58086395263672,-2.3695621490478516,-13.080263137817383,-5.197127342224121,1.0
./dataset\fake\mariam_to_aboENG.wav,0.33257368206977844,0.0780421793460846,0.11968253968253968,2736.201155270346,2515.0832673142704,5624.0,131.23245239257812,77.92582702636719,11.672126770019531,44.29664611816406,-3.2954540252685547,-10.423849105834961,-8.422197341918945,-2.290740489959717,-23.889394760131836,-14.223077774047852,-17.30591583251953,12.142183303833008,-11.701963424682617,-15.244007110595703,-19.265647888183594,7.122291564941406,-18.474918365478516,-7.7497029304504395,-8.650307655334473,-4.833841800689697,1.0
./dataset\fake\mariam_to_aboENG.wav,0.428267240524292,0.08228377997875214,0.17333333333333334,3043.398039165293,3616.653085750325,7574.0,136.89010620117188,47.72600555419922,15.907295227050781,39.16188049316406,-3.0864999294281006,5.244781494140625,-6.060153484344482,-20.5994873046875,-23.777132034301758,-1.5947721004486084,-13.899953842163086,9.735649108886719,-0.472317636013031,6.845981597900391,-14.478717803955078,4.7209672927856445,-10.627857208251953,0.12461885064840317,-11.896249771118164,-9.966828346252441,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5831839442253113,0.07793133705854416,0.12421768707482993,2211.1542594986668,1810.3435920665308,3548.0,86.23045349121094,110.89451599121094,-12.054803848266602,46.533164978027344,24.762859344482422,-21.254837036132812,-23.363311767578125,-14.061273574829102,-11.610843658447266,6.5499587059021,-13.247971534729004,5.2986226081848145,-1.3050365447998047,-1.6745867729187012,-6.604926109313965,1.8767750263214111,-24.221996307373047,-5.204896450042725,-10.946531295776367,-11.968559265136719,1.0
./dataset\fake\mariam_to_aboENG.wav,0.33109989762306213,0.07196932286024094,0.1180952380952381,2568.1554728704814,2388.1931068241306,5122.0,120.26107025146484,85.3296127319336,-3.493155002593994,44.28572082519531,10.10653018951416,-6.855528831481934,-19.205530166625977,-14.849296569824219,-25.041873931884766,8.181720733642578,-3.6647837162017822,-2.8338403701782227,-14.684988021850586,-2.1017842292785645,-10.378378868103027,2.786674976348877,-15.234943389892578,-10.921710968017578,-9.14832878112793,-0.007144719362258911,1.0
./dataset\fake\mariam_to_aboENG.wav,0.26818370819091797,0.05769279599189758,0.17736961451247166,2930.361064111361,2669.642446358597,6374.0,78.36363220214844,69.27496337890625,22.314868927001953,40.93696975708008,-1.6369636058807373,8.42466926574707,8.24796199798584,-8.423174858093262,-35.25250244140625,-10.98022747039795,-15.096026420593262,-1.3264738321304321,-8.326247215270996,-1.014156460762024,-17.697620391845703,2.3083863258361816,-10.320131301879883,-1.4125040769577026,-5.153368949890137,-0.011662226170301437,1.0
./dataset\fake\mariam_to_aboENG.wav,0.3854994475841522,0.03461737930774689,0.16158730158730158,2090.116422327608,3218.261574442321,5399.0,-53.586360931396484,39.167335510253906,-66.8783187866211,27.414833068847656,-13.438396453857422,10.250276565551758,-16.87786102294922,-10.725667953491211,4.139430046081543,8.585321426391602,1.3785531520843506,-7.008398056030273,-8.289852142333984,8.025444984436035,-8.419042587280273,8.730186462402344,-9.403923034667969,-2.1564159393310547,-14.9780855178833,-9.771387100219727,1.0
./dataset\fake\mariam_to_aboENG.wav,0.280183345079422,0.07075757533311844,0.09414965986394558,1418.712149337215,1371.5828255981787,2720.0,55.892696380615234,170.746826171875,-60.687313079833984,35.995941162109375,1.3770484924316406,-39.82865905761719,2.3389241695404053,-44.30577087402344,-5.126554489135742,18.02608299255371,-1.6964380741119385,16.20256996154785,-12.225061416625977,4.991051197052002,0.33510494232177734,-3.1025285720825195,-27.96180534362793,-7.46181583404541,-6.187219142913818,-4.730423927307129,1.0
./dataset\fake\mariam_to_aboENG.wav,0.5351559519767761,0.08758128434419632,0.05673469387755102,1547.4774901202031,1398.7696380687166,2833.0,77.9703140258789,155.50918579101562,-42.827754974365234,41.81966018676758,3.154323101043701,-19.55254364013672,-13.72640609741211,-30.665742874145508,-10.284085273742676,17.743377685546875,-2.24063777923584,11.726860046386719,-7.305075645446777,-1.3269599676132202,-5.028177261352539,-1.2577836513519287,-24.144420623779297,-8.072516441345215,-6.00937032699585,-9.922897338867188,1.0
./dataset\fake\mariam_to_aboENG.wav,0.39856746792793274,0.09792737662792206,0.07750566893424037,2883.417990243318,2267.9044044329603,5890.0,117.41024017333984,108.4899673461914,12.48283576965332,-3.4715771675109863,-0.24103760719299316,-6.830194473266602,-3.7801477909088135,-9.602182388305664,-17.650955200195312,-2.196300745010376,-9.07292652130127,9.166646003723145,-2.289419651031494,-2.956940174102783,-12.654361724853516,3.721691131591797,-17.273517608642578,-4.7664947509765625,-12.905618667602539,-8.075645446777344,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4009040892124176,0.10583770275115967,0.09174603174603174,1634.502435953013,1399.908759466652,3287.0,90.34666442871094,154.01028442382812,-31.761518478393555,51.60688781738281,0.3553786277770996,-40.438560485839844,-2.8240408897399902,-28.437488555908203,-22.902711868286133,-0.28217655420303345,-23.393552780151367,7.899374961853027,-5.515990734100342,-14.02169132232666,-8.101503372192383,4.368129730224609,-22.2709903717041,3.5070950984954834,-10.459108352661133,-8.7007474899292,1.0
./dataset\fake\mariam_to_aboENG.wav,0.3443339765071869,0.10291844606399536,0.09201814058956916,2844.396932223675,3001.0297822524617,6404.0,126.03781127929688,60.790771484375,20.412500381469727,51.938385009765625,-15.386173248291016,-11.358888626098633,-16.567310333251953,-0.09899795055389404,-15.780832290649414,-11.22371768951416,-15.944817543029785,10.066154479980469,-10.694771766662598,-7.057120323181152,-20.610763549804688,1.2313247919082642,-15.740985870361328,-6.652929306030273,-10.124979019165039,-4.336181640625,1.0
./dataset\fake\mariam_to_aboENG.wav,0.22559605538845062,0.09679466485977173,0.07210884353741497,2570.0697926393154,1872.8033911362859,4756.0,73.28299713134766,102.44717407226562,28.77105712890625,41.0434455871582,-9.93157958984375,-5.152848243713379,-4.971369743347168,9.244865417480469,-15.26590347290039,-0.39571303129196167,-19.182430267333984,-6.343738555908203,-15.472031593322754,-4.549135684967041,-16.768024444580078,3.3917016983032227,-10.520308494567871,-3.7409257888793945,-10.946228981018066,-10.228507995605469,1.0
./dataset\fake\mariam_to_aboENG.wav,0.42818012833595276,0.06589334458112717,0.1347392290249433,2669.16362241776,2284.7298554877552,5646.0,104.4766616821289,95.57892608642578,6.2084760665893555,14.804128646850586,5.140925407409668,5.373569488525391,-42.87080383300781,-12.664926528930664,-2.633395195007324,12.858455657958984,-11.574263572692871,0.6778173446655273,-1.7112352848052979,1.9699088335037231,-15.636251449584961,0.33170461654663086,-26.040943145751953,-4.9690704345703125,-7.313560485839844,-12.857637405395508,1.0
./dataset\fake\mariam_to_aboENG.wav,0.512950599193573,0.047480735927820206,0.15854875283446712,2455.8687663403366,2664.072650086695,5603.0,41.796607971191406,80.48114013671875,-40.637413024902344,-16.980327606201172,-29.279144287109375,5.224413871765137,-8.462638854980469,11.414633750915527,-8.11448860168457,5.322100639343262,3.2709739208221436,2.037114381790161,-16.74486541748047,-8.296611785888672,-14.18729305267334,11.364201545715332,-5.664582252502441,1.3885577917099,-10.418453216552734,-7.704465866088867,1.0
./dataset\fake\mariam_to_aboENG.wav,0.38745078444480896,0.08602848649024963,0.058412698412698416,1446.6604806693088,1277.85761495405,2669.0,75.30513763427734,170.0038604736328,-46.69928741455078,22.76192855834961,-2.253582715988159,-26.476224899291992,14.997329711914062,-2.2139415740966797,-31.181663513183594,9.534708976745605,-4.142389297485352,3.7794041633605957,-14.311639785766602,-30.250497817993164,-7.063178062438965,3.986764430999756,-14.303657531738281,-9.540275573730469,-12.303682327270508,-9.402528762817383,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4325600862503052,0.08593093603849411,0.09841269841269841,3087.260192238328,3430.950513038345,7192.0,94.94084167480469,43.7779426574707,29.27749252319336,51.154563903808594,13.678247451782227,20.606624603271484,-33.185062408447266,-14.666240692138672,-11.278536796569824,-8.743934631347656,-15.091909408569336,-0.3654096722602844,-13.881964683532715,4.171368598937988,-12.058016777038574,4.062431335449219,-18.51263427734375,-1.8346877098083496,-8.178138732910156,-8.052749633789062,1.0
./dataset\fake\mariam_to_aboENG.wav,0.38702619075775146,0.09204849600791931,0.1566893424036281,2652.1112165308678,2842.524737599621,5894.0,131.29151916503906,66.63526916503906,3.90360689163208,54.50885772705078,-3.210129976272583,9.765195846557617,-13.330667495727539,-10.4868745803833,-29.393558502197266,-5.079792022705078,-8.73205280303955,0.14561156928539276,-7.375969409942627,2.6613829135894775,-2.6876602172851562,6.2308173179626465,-12.443208694458008,-0.13395774364471436,-7.18684196472168,-6.369093894958496,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4927698075771332,0.10069078952074051,0.18104308390022675,2648.1067160868633,2369.7154777045725,5447.0,150.34889221191406,83.7953872680664,13.984333992004395,37.564064025878906,-20.500267028808594,-12.686458587646484,-14.927470207214355,-11.836244583129883,-29.84450912475586,-12.881650924682617,-10.485517501831055,-5.782627105712891,-16.341552734375,-6.086668968200684,-6.389408111572266,6.843904495239258,-16.621946334838867,-4.025972366333008,-8.120723724365234,-4.7977471351623535,1.0
./dataset\fake\mariam_to_aboENG.wav,0.3732720613479614,0.09518679231405258,0.15750566893424037,2563.204160673764,1991.599983114976,3924.0,108.49808502197266,113.14309692382812,5.062196254730225,21.888498306274414,3.2000350952148438,-21.378131866455078,1.0080710649490356,-6.844419956207275,-24.827171325683594,0.06669977307319641,-7.995521545410156,-3.6886374950408936,-8.180081367492676,6.755720615386963,-12.385480880737305,6.600586891174316,-14.728691101074219,-5.178633689880371,-10.77842903137207,-4.909130096435547,1.0
./dataset\fake\mariam_to_aboENG.wav,0.4295554459095001,0.09795825183391571,0.1218140589569161,2088.7564452213946,1750.4458185933368,3506.0,122.27798461914062,116.42124938964844,-20.753799438476562,39.32427215576172,4.624643325805664,-15.54421615600586,-10.11800765991211,-21.120956420898438,-23.872282028198242,-8.702552795410156,-8.773773193359375,6.254008769989014,-4.212861061096191,-4.129679203033447,-15.454141616821289,3.844195604324341,-16.847816467285156,-8.193718910217285,-9.856931686401367,-5.370723724365234,1.0
